Trade Date,Options Class,Underlying,Product Type,Exchange,Volume
2021/01/12,ANTE,ANTE,S,CBOE,46
2021/01/12,ANTM,ANTM,S,CBOE,157
2021/01/12,AON,AON,S,CBOE,86
2021/01/12,AOS,AOS,S,CBOE,21
2021/01/12,AP,AP,S,CBOE,134
2021/01/12,APA,APA,S,CBOE,1839
2021/01/12,APD,APD,S,CBOE,70
2021/01/12,APG,APG,S,CBOE,10
2021/01/12,APH,APH,S,CBOE,4
2021/01/12,APHA,APHA,S,CBOE,3596
2021/01/12,APLE,APLE,S,CBOE,36
2021/01/12,APLS,APLS,S,CBOE,4
2021/01/12,APO,APO,S,CBOE,227
2021/01/12,APOG,APOG,S,CBOE,46
2021/01/12,APPF,APPF,S,CBOE,11
2021/01/12,APPN,APPN,S,CBOE,263
2021/01/12,APPS,APPS,S,CBOE,1531
2021/01/12,APRN,APRN,S,CBOE,291
2021/01/12,APT,APT,S,CBOE,501
2021/01/12,APTO,APTO,S,CBOE,11
2021/01/12,APTV,APTV,S,CBOE,466
2021/01/12,APXT,APXT,S,CBOE,2382
2021/01/12,AQMS,AQMS,S,CBOE,137
2021/01/12,AQN,AQN,S,CBOE,60
2021/01/12,AR,AR,S,CBOE,2243
2021/01/12,ARAV,ARAV,S,CBOE,2
2021/01/12,ARAY,ARAY,S,CBOE,36
2021/01/12,ARCC,ARCC,S,CBOE,53
2021/01/12,ARCH,ARCH,S,CBOE,1
2021/01/12,ARCO,ARCO,S,CBOE,8
2021/01/12,ARCT,ARCT,S,CBOE,1502
2021/01/12,ARDX,ARDX,S,CBOE,128
2021/01/12,ARGT,ARGT,S,CBOE,1
2021/01/12,ARGX,ARGX,S,CBOE,9
2021/01/12,ARKF,ARKF,S,CBOE,114
2021/01/12,ARKG,ARKG,S,CBOE,1630
2021/01/12,ARKK,ARKK,S,CBOE,4253
2021/01/12,ARKQ,ARKQ,S,CBOE,142
2021/01/12,ARKW,ARKW,S,CBOE,330
2021/01/12,ARLO,ARLO,S,CBOE,170
2021/01/12,ARLP,ARLP,S,CBOE,61
2021/01/12,ARMK,ARMK,S,CBOE,29
2021/01/12,ARNA,ARNA,S,CBOE,23
2021/01/12,ARNC,ARNC,S,CBOE,5
2021/01/12,AROC,AROC,S,CBOE,12
2021/01/12,ARR,ARR,S,CBOE,7
2021/01/12,ARRY,ARRY,S,CBOE,28
2021/01/12,ARVN,ARVN,S,CBOE,37
2021/01/12,ARW,ARW,S,CBOE,1
2021/01/12,ARWR,ARWR,S,CBOE,142
2021/01/12,ASAN,ASAN,S,CBOE,506
2021/01/12,ASC,ASC,S,CBOE,8
2021/01/12,ASHR,ASHR,S,CBOE,4748
2021/01/12,ASML,ASML,S,CBOE,570
2021/01/12,ASND,ASND,S,CBOE,8
2021/01/12,ASO,ASO,S,CBOE,122
2021/01/12,ASPS,ASPS,S,CBOE,6
2021/01/12,ASRT,ASRT,S,CBOE,175
2021/01/12,ASTE,ASTE,S,CBOE,2
2021/01/12,ASYS,ASYS,S,CBOE,24
2021/01/12,AT,AT,S,CBOE,2
2021/01/12,ATCO,ATCO,S,CBOE,10
2021/01/12,ATEC,ATEC,S,CBOE,141
2021/01/12,ATEN,ATEN,S,CBOE,33
2021/01/12,ATEX,ATEX,S,CBOE,1
2021/01/12,ATHM,ATHM,S,CBOE,16
2021/01/12,ATHX,ATHX,S,CBOE,76
2021/01/12,ATI,ATI,S,CBOE,89
2021/01/12,ATLC,ATLC,S,CBOE,15
2021/01/12,ATNM,ATNM,S,CBOE,465
2021/01/12,ATNX,ATNX,S,CBOE,49
2021/01/12,ATO,ATO,S,CBOE,5
2021/01/12,ATOM,ATOM,S,CBOE,199
2021/01/12,ATRS,ATRS,S,CBOE,39
2021/01/12,ATSG,ATSG,S,CBOE,3
2021/01/12,ATUS,ATUS,S,CBOE,99
2021/01/12,ATVI,ATVI,S,CBOE,1668
2021/01/12,AU,AU,S,CBOE,166
2021/01/12,AUB,AUB,S,CBOE,49
2021/01/12,AUDC,AUDC,S,CBOE,301
2021/01/12,AUPH,AUPH,S,CBOE,1813
2021/01/12,AUTO,AUTO,S,CBOE,83
2021/01/12,AUY,AUY,S,CBOE,1969
2021/01/12,AVAV,AVAV,S,CBOE,37
2021/01/12,AVB,AVB,S,CBOE,22
2021/01/12,AVCT,AVCT,S,CBOE,6
2021/01/12,AVDL,AVDL,S,CBOE,18
2021/01/12,AVEO,AVEO,S,CBOE,130
2021/01/12,AVEO1,AVEO,S,CBOE,15
2021/01/12,AVGO,AVGO,S,CBOE,1098
2021/01/12,AVID,AVID,S,CBOE,248
2021/01/12,AVLR,AVLR,S,CBOE,35
2021/01/12,AVT,AVT,S,CBOE,5
2021/01/12,AVTR,AVTR,S,CBOE,105
2021/01/12,AVYA,AVYA,S,CBOE,2275
2021/01/12,AWK,AWK,S,CBOE,97
2021/01/12,AWR,AWR,S,CBOE,2
2021/01/12,AWRE,AWRE,S,CBOE,19
2021/01/12,AX,AX,S,CBOE,1
2021/01/12,AXAS,AXAS,S,CBOE,83
2021/01/12,AXGN,AXGN,S,CBOE,21
2021/01/12,AXL,AXL,S,CBOE,18
2021/01/12,AXNX,AXNX,S,CBOE,39
2021/01/12,AXP,AXP,S,CBOE,923
2021/01/12,AXS,AXS,S,CBOE,35
2021/01/12,AXSM,AXSM,S,CBOE,80
2021/01/12,AXTA,AXTA,S,CBOE,3596
2021/01/12,AXTI,AXTI,S,CBOE,67
2021/01/12,AXU,AXU,S,CBOE,567
2021/01/12,AY,AY,S,CBOE,30
2021/01/12,AYI,AYI,S,CBOE,6
2021/01/12,AYRO,AYRO,S,CBOE,340
2021/01/12,AYX,AYX,S,CBOE,490
2021/01/12,AZN,AZN,S,CBOE,1284
2021/01/12,AZO,AZO,S,CBOE,165
2021/01/12,AZPN,AZPN,S,CBOE,32
2021/01/12,AZUL,AZUL,S,CBOE,58
2021/01/12,AZZ,AZZ,S,CBOE,4
2021/01/12,BA,BA,S,CBOE,22533
2021/01/12,BABA,BABA,S,CBOE,28808
2021/01/12,BAC,BAC,S,CBOE,59227
2021/01/12,BAH,BAH,S,CBOE,2
2021/01/12,BALY,BALY,S,CBOE,15
2021/01/12,BAM,BAM,S,CBOE,16
2021/01/12,BAND,BAND,S,CBOE,109
2021/01/12,BAP,BAP,S,CBOE,3
2021/01/12,BAX,BAX,S,CBOE,221
2021/01/12,BB,BB,S,CBOE,3246
2021/01/12,BBBY,BBBY,S,CBOE,4739
2021/01/12,BBD,BBD,S,CBOE,56
2021/01/12,BBH,BBH,S,CBOE,1
2021/01/12,BBIO,BBIO,S,CBOE,525
2021/01/12,BBL,BBL,S,CBOE,23
2021/01/12,BBVA,BBVA,S,CBOE,449
2021/01/12,BBW,BBW,S,CBOE,1
2021/01/12,BBY,BBY,S,CBOE,4594
2021/01/12,BC,BC,S,CBOE,56
2021/01/12,BCC,BCC,S,CBOE,4
2021/01/12,BCE,BCE,S,CBOE,6
2021/01/12,BCLI,BCLI,S,CBOE,37
2021/01/12,BCO,BCO,S,CBOE,2
2021/01/12,BCOR,BCOR,S,CBOE,4
2021/01/12,BCPC,BCPC,S,CBOE,5
2021/01/12,BCRX,BCRX,S,CBOE,1830
2021/01/12,BCS,BCS,S,CBOE,28
2021/01/12,BDC,BDC,S,CBOE,1
2021/01/12,BDSI,BDSI,S,CBOE,33
2021/01/12,BDX,BDX,S,CBOE,458
2021/01/12,BE,BE,S,CBOE,1538
2021/01/12,BEAM,BEAM,S,CBOE,66
2021/01/12,BECN,BECN,S,CBOE,16
2021/01/12,BEKE,BEKE,S,CBOE,607
2021/01/12,BEN,BEN,S,CBOE,20
2021/01/12,BEPC,BEPC,S,CBOE,26
2021/01/12,BERY,BERY,S,CBOE,101
2021/01/12,BEST,BEST,S,CBOE,300
2021/01/12,BETZ,BETZ,S,CBOE,371
2021/01/12,BFB,BFB,S,CBOE,11
2021/01/12,BFOR,BFOR,S,CBOE,2
2021/01/12,BFT,BFT,S,CBOE,4958
2021/01/12,BG,BG,S,CBOE,8
2021/01/12,BGFV,BGFV,S,CBOE,71
2021/01/12,BGNE,BGNE,S,CBOE,51
2021/01/12,BGS,BGS,S,CBOE,533
2021/01/12,BHC,BHC,S,CBOE,16908
2021/01/12,BHF,BHF,S,CBOE,373
2021/01/12,2BHP,BHP,S,CBOE,770
2021/01/12,BHP,BHP,S,CBOE,77
2021/01/12,BHVN,BHVN,S,CBOE,232
2021/01/12,BIB,BIB,S,CBOE,12
2021/01/12,BIDU,BIDU,S,CBOE,17221
2021/01/12,BIG,BIG,S,CBOE,799
2021/01/12,BIGC,BIGC,S,CBOE,803
2021/01/12,BIIB,BIIB,S,CBOE,392
2021/01/12,BIL,BIL,S,CBOE,2
2021/01/12,BILI,BILI,S,CBOE,1878
2021/01/12,BILL,BILL,S,CBOE,57
2021/01/12,BIOC,BIOC,S,CBOE,15
2021/01/12,BIP,BIP,S,CBOE,2
2021/01/12,BJ,BJ,S,CBOE,132
2021/01/12,BJK,BJK,S,CBOE,1
2021/01/12,BJRI,BJRI,S,CBOE,51
2021/01/12,BK,BK,S,CBOE,491
2021/01/12,BKCC,BKCC,S,CBOE,16
2021/01/12,BKD,BKD,S,CBOE,7
2021/01/12,BKE,BKE,S,CBOE,50
2021/01/12,BKNG,BKNG,S,CBOE,447
2021/01/12,BKR,BKR,S,CBOE,29
2021/01/12,BKU,BKU,S,CBOE,4
2021/01/12,BL,BL,S,CBOE,28
2021/01/12,BLCN,BLCN,S,CBOE,1
2021/01/12,BLDP,BLDP,S,CBOE,4492
2021/01/12,BLDR,BLDR,S,CBOE,22
2021/01/12,BLI,BLI,S,CBOE,63
2021/01/12,BLK,BLK,S,CBOE,878
2021/01/12,BLKB,BLKB,S,CBOE,80
2021/01/12,BLL,BLL,S,CBOE,44
2021/01/12,BLMN,BLMN,S,CBOE,241
2021/01/12,BLNK,BLNK,S,CBOE,7277
2021/01/12,BLOK,BLOK,S,CBOE,139
2021/01/12,BLUE,BLUE,S,CBOE,947
2021/01/12,BLV,BLV,S,CBOE,13
2021/01/12,BMA,BMA,S,CBOE,15
2021/01/12,BMO,BMO,S,CBOE,13
2021/01/12,BMRN,BMRN,S,CBOE,680
2021/01/12,BMY,BMY,S,CBOE,6565
2021/01/12,BND,BND,S,CBOE,140
2021/01/12,BNDX,BNDX,S,CBOE,6
2021/01/12,BNED,BNED,S,CBOE,110
2021/01/12,BNO,BNO,S,CBOE,51
2021/01/12,BNS,BNS,S,CBOE,79
2021/01/12,BNTX,BNTX,S,CBOE,1126
2021/01/12,BOIL,BOIL,S,CBOE,114
2021/01/12,BOND,BOND,S,CBOE,10
2021/01/12,BOOM,BOOM,S,CBOE,4
2021/01/12,BOOT,BOOT,S,CBOE,27
2021/01/12,BOTZ,BOTZ,S,CBOE,29
2021/01/12,BOX,BOX,S,CBOE,162
2021/01/12,BP,BP,S,CBOE,5779
2021/01/12,BPMP,BPMP,S,CBOE,32
2021/01/12,BPOP,BPOP,S,CBOE,5
2021/01/12,BPY,BPY,S,CBOE,69
2021/01/12,BRBR,BRBR,S,CBOE,2
2021/01/12,BRG,BRG,S,CBOE,17
2021/01/12,BRKB,BRKB,S,CBOE,1000
2021/01/12,BRKS,BRKS,S,CBOE,36
2021/01/12,BRO,BRO,S,CBOE,2
2021/01/12,BRX,BRX,S,CBOE,2
2021/01/12,BRZU1,BRZU,S,CBOE,5
2021/01/12,BSGM,BSGM,S,CBOE,302
2021/01/12,BSQR,BSQR,S,CBOE,123
2021/01/12,BSX,BSX,S,CBOE,2302
2021/01/12,BTAI,BTAI,S,CBOE,51
2021/01/12,BTG,BTG,S,CBOE,167
2021/01/12,BTI,BTI,S,CBOE,28
2021/01/12,BTN,BTN,S,CBOE,5
2021/01/12,BTU,BTU,S,CBOE,925
2021/01/12,BTWN,BTWN,S,CBOE,489
2021/01/12,BUD,BUD,S,CBOE,499
2021/01/12,BURL,BURL,S,CBOE,16
2021/01/12,BVN,BVN,S,CBOE,3
2021/01/12,BW,BW,S,CBOE,32
2021/01/12,BWA,BWA,S,CBOE,65
2021/01/12,BWX,BWX,S,CBOE,1
2021/01/12,BWXT,BWXT,S,CBOE,6
2021/01/12,BX,BX,S,CBOE,458
2021/01/12,BXC,BXC,S,CBOE,4
2021/01/12,BXMT,BXMT,S,CBOE,3
2021/01/12,BXP,BXP,S,CBOE,55
2021/01/12,BXRX,BXRX,S,CBOE,145
2021/01/12,BXS,BXS,S,CBOE,2
2021/01/12,BYD,BYD,S,CBOE,1350
2021/01/12,BYND,BYND,S,CBOE,5036
2021/01/12,BZH,BZH,S,CBOE,5
2021/01/12,BZQ,BZQ,S,CBOE,7
2021/01/12,BZUN,BZUN,S,CBOE,99
2021/01/12,C,C,S,CBOE,7249
2021/01/12,CAAS,CAAS,S,CBOE,545
2021/01/12,CACC,CACC,S,CBOE,36
2021/01/12,CACI,CACI,S,CBOE,23
2021/01/12,CADE,CADE,S,CBOE,79
2021/01/12,CAF,CAF,S,CBOE,27
2021/01/12,CAG,CAG,S,CBOE,998
2021/01/12,CAH,CAH,S,CBOE,198
2021/01/12,CAJ,CAJ,S,CBOE,20
2021/01/12,CAKE,CAKE,S,CBOE,109
2021/01/12,CAL,CAL,S,CBOE,22
2021/01/12,CALA,CALA,S,CBOE,167
2021/01/12,CALM,CALM,S,CBOE,9
2021/01/12,CALX,CALX,S,CBOE,80
2021/01/12,CAMP,CAMP,S,CBOE,21
2021/01/12,CAN,CAN,S,CBOE,381
2021/01/12,CANE,CANE,S,CBOE,2
2021/01/12,CAPR,CAPR,S,CBOE,946
2021/01/12,CAR,CAR,S,CBOE,222
2021/01/12,CARA,CARA,S,CBOE,68
2021/01/12,CARG,CARG,S,CBOE,12
2021/01/12,CARR,CARR,S,CBOE,144
2021/01/12,CARS,CARS,S,CBOE,54
2021/01/12,CASA,CASA,S,CBOE,11
2021/01/12,CAT,CAT,S,CBOE,2410
2021/01/12,CATM,CATM,S,CBOE,14
2021/01/12,CB,CB,S,CBOE,185
2021/01/12,CBAT,CBAT,S,CBOE,4515
2021/01/12,CBAY,CBAY,S,CBOE,1
2021/01/12,CBB,CBB,S,CBOE,2
2021/01/12,CBOE,CBOE,S,CBOE,1058
2021/01/12,CBRE,CBRE,S,CBOE,25
2021/01/12,CBRL,CBRL,S,CBOE,115
2021/01/12,CBU,CBU,S,CBOE,2
2021/01/12,CC,CC,S,CBOE,147
2021/01/12,CCC,CCC,S,CBOE,23
2021/01/12,CCEP,CCEP,S,CBOE,2
2021/01/12,CCI,CCI,S,CBOE,479
2021/01/12,CCJ,CCJ,S,CBOE,1958
2021/01/12,CCK,CCK,S,CBOE,20
2021/01/12,CCL,CCL,S,CBOE,9830
2021/01/12,CCLP,CCLP,S,CBOE,9
2021/01/12,CCMP,CCMP,S,CBOE,1
2021/01/12,CCO,CCO,S,CBOE,15
2021/01/12,CCX,CCX,S,CBOE,476
2021/01/12,CDAY,CDAY,S,CBOE,4
2021/01/12,CDE,CDE,S,CBOE,322
2021/01/12,CDEV,CDEV,S,CBOE,651
2021/01/12,CDLX,CDLX,S,CBOE,79
2021/01/12,CDMO,CDMO,S,CBOE,5
2021/01/12,CDNA,CDNA,S,CBOE,2
2021/01/12,CDNS,CDNS,S,CBOE,95
2021/01/12,CDR,CDR,S,CBOE,4
2021/01/12,CDTX,CDTX,S,CBOE,8
2021/01/12,CDW,CDW,S,CBOE,26
2021/01/12,CDXC,CDXC,S,CBOE,83
2021/01/12,CDXS,CDXS,S,CBOE,39
2021/01/12,CDZI,CDZI,S,CBOE,23
2021/01/12,CEIX,CEIX,S,CBOE,206
2021/01/12,CELH,CELH,S,CBOE,210
2021/01/12,CEMI,CEMI,S,CBOE,57
2021/01/12,CENTA,CENTA,S,CBOE,2
2021/01/12,CENX,CENX,S,CBOE,907
2021/01/12,CEQP,CEQP,S,CBOE,17
2021/01/12,CERN,CERN,S,CBOE,488
2021/01/12,CERS,CERS,S,CBOE,23
2021/01/12,CEVA,CEVA,S,CBOE,4
2021/01/12,CF,CF,S,CBOE,1190
2021/01/12,CFG,CFG,S,CBOE,89
2021/01/12,CFII,CFII,S,CBOE,240
2021/01/12,CFX,CFX,S,CBOE,2
2021/01/12,CG,CG,S,CBOE,44
2021/01/12,CGBD,CGBD,S,CBOE,8
2021/01/12,CGC,CGC,S,CBOE,4336
2021/01/12,CGEN,CGEN,S,CBOE,1
2021/01/12,CGNX,CGNX,S,CBOE,11
2021/01/12,CGRO,CGRO,S,CBOE,1224
2021/01/12,CHAD,CHAD,S,CBOE,10
2021/01/12,CHAU,CHAU,S,CBOE,12
2021/01/12,CHD,CHD,S,CBOE,278
2021/01/12,CHE,CHE,S,CBOE,5
2021/01/12,CHEF,CHEF,S,CBOE,60
2021/01/12,CHGG,CHGG,S,CBOE,392
2021/01/12,CHIQ,CHIQ,S,CBOE,34
2021/01/12,CHIX,CHIX,S,CBOE,19
2021/01/12,CHKAQ,CHKAQ,S,CBOE,1
2021/01/12,CHKP,CHKP,S,CBOE,38
2021/01/12,CHNG,CHNG,S,CBOE,31
2021/01/12,CHRS,CHRS,S,CBOE,1
2021/01/12,CHRW,CHRW,S,CBOE,89
2021/01/12,CHS,CHS,S,CBOE,125
2021/01/12,CHTR,CHTR,S,CBOE,85
2021/01/12,CHWY,CHWY,S,CBOE,4685
2021/01/12,CHX,CHX,S,CBOE,22
2021/01/12,CI,CI,S,CBOE,218
2021/01/12,CIBR,CIBR,S,CBOE,43
2021/01/12,CIEN,CIEN,S,CBOE,327
2021/01/12,CIG,CIG,S,CBOE,23
2021/01/12,CIIC,CIIC,S,CBOE,977
2021/01/12,CIM,CIM,S,CBOE,116
2021/01/12,CINF,CINF,S,CBOE,53
2021/01/12,CKH,CKH,S,CBOE,1
2021/01/12,CL,CL,S,CBOE,151
2021/01/12,CLB,CLB,S,CBOE,32
2021/01/12,CLCT,CLCT,S,CBOE,8
2021/01/12,CLDR,CLDR,S,CBOE,427
2021/01/12,CLDX,CLDX,S,CBOE,1
2021/01/12,CLF,CLF,S,CBOE,3016
2021/01/12,CLFD,CLFD,S,CBOE,16
2021/01/12,CLIR,CLIR,S,CBOE,54
2021/01/12,CLLS,CLLS,S,CBOE,14
2021/01/12,CLMT,CLMT,S,CBOE,64
2021/01/12,CLNE,CLNE,S,CBOE,1222
2021/01/12,CLNY,CLNY,S,CBOE,727
2021/01/12,CLOU,CLOU,S,CBOE,76
2021/01/12,CLOV,CLOV,S,CBOE,6896
2021/01/12,CLR,CLR,S,CBOE,198
2021/01/12,CLSD,CLSD,S,CBOE,80
2021/01/12,CLSK,CLSK,S,CBOE,397
2021/01/12,CLVR,CLVR,S,CBOE,4906
2021/01/12,CLVS,CLVS,S,CBOE,782
2021/01/12,CLX,CLX,S,CBOE,707
2021/01/12,CM,CM,S,CBOE,38
2021/01/12,CMA,CMA,S,CBOE,343
2021/01/12,CMC,CMC,S,CBOE,237
2021/01/12,CMCM,CMCM,S,CBOE,28
2021/01/12,CMCM1,CMCM,S,CBOE,4
2021/01/12,CMCSA,CMCSA,S,CBOE,3733
2021/01/12,CMD,CMD,S,CBOE,20
2021/01/12,CME,CME,S,CBOE,471
2021/01/12,CMG,CMG,S,CBOE,986
2021/01/12,CMI,CMI,S,CBOE,278
2021/01/12,CMP,CMP,S,CBOE,11
2021/01/12,CMRE,CMRE,S,CBOE,205
2021/01/12,CMRX,CMRX,S,CBOE,202
2021/01/12,CMS,CMS,S,CBOE,3
2021/01/12,CMTL,CMTL,S,CBOE,36
2021/01/12,CNC,CNC,S,CBOE,97
2021/01/12,CNDT,CNDT,S,CBOE,18
2021/01/12,CNET,CNET,S,CBOE,452
2021/01/12,CNHI,CNHI,S,CBOE,210
2021/01/12,CNI,CNI,S,CBOE,21
2021/01/12,CNK,CNK,S,CBOE,1419
2021/01/12,CNO,CNO,S,CBOE,2
2021/01/12,CNP,CNP,S,CBOE,54
2021/01/12,CNQ,CNQ,S,CBOE,140
2021/01/12,CNR,CNR,S,CBOE,41
2021/01/12,CNX,CNX,S,CBOE,387
2021/01/12,CNXT,CNXT,S,CBOE,16
2021/01/12,CNYA,CNYA,S,CBOE,5
2021/01/12,CO,CO,S,CBOE,105
2021/01/12,CODI,CODI,S,CBOE,59
2021/01/12,CODX,CODX,S,CBOE,161
2021/01/12,COF,COF,S,CBOE,324
2021/01/12,COG,COG,S,CBOE,219
2021/01/12,COHR,COHR,S,CBOE,28
2021/01/12,COHU,COHU,S,CBOE,77
2021/01/12,COLD,COLD,S,CBOE,2
2021/01/12,COLL,COLL,S,CBOE,26
2021/01/12,COLM,COLM,S,CBOE,44
2021/01/12,COMM,COMM,S,CBOE,89
2021/01/12,CONE,CONE,S,CBOE,22
2021/01/12,CONN,CONN,S,CBOE,53
2021/01/12,COOP,COOP,S,CBOE,46
2021/01/12,COP,COP,S,CBOE,1636
2021/01/12,CORN,CORN,S,CBOE,281
2021/01/12,CORR,CORR,S,CBOE,20
2021/01/12,CORT,CORT,S,CBOE,47
2021/01/12,COST,COST,S,CBOE,5343
2021/01/12,COTY,COTY,S,CBOE,1529
2021/01/12,COUP,COUP,S,CBOE,410
2021/01/12,COW,COW,S,CBOE,27
2021/01/12,COWN,COWN,S,CBOE,14
2021/01/12,CP,CP,S,CBOE,1
2021/01/12,CPA,CPA,S,CBOE,7
2021/01/12,CPB,CPB,S,CBOE,444
2021/01/12,CPE,CPE,S,CBOE,1357
2021/01/12,CPE2,CPE,S,CBOE,17
2021/01/12,CPG,CPG,S,CBOE,6
2021/01/12,CPPRQ,CPPRQ,S,CBOE,71
2021/01/12,CPRI,CPRI,S,CBOE,691
2021/01/12,CPRT,CPRT,S,CBOE,83
2021/01/12,CPRX,CPRX,S,CBOE,18
2021/01/12,CPSS,CPSS,S,CBOE,21
2021/01/12,CPST,CPST,S,CBOE,9
2021/01/12,CQP,CQP,S,CBOE,17
2021/01/12,CRAI,CRAI,S,CBOE,2
2021/01/12,CRBP,CRBP,S,CBOE,380
2021/01/12,CRDF,CRDF,S,CBOE,91
2021/01/12,CREE,CREE,S,CBOE,1900
2021/01/12,CRESY,CRESY,S,CBOE,38
2021/01/12,CRI,CRI,S,CBOE,10
2021/01/12,CRIS,CRIS,S,CBOE,309
2021/01/12,CRK,CRK,S,CBOE,185
2021/01/12,CRL,CRL,S,CBOE,10
2021/01/12,CRM,CRM,S,CBOE,10171
2021/01/12,CRM2,CRM,S,CBOE,2
2021/01/12,CRMD,CRMD,S,CBOE,62
2021/01/12,CRMT,CRMT,S,CBOE,7
2021/01/12,CRNC,CRNC,S,CBOE,158
2021/01/12,CRNT,CRNT,S,CBOE,25
2021/01/12,CROC,CROC,S,CBOE,6
2021/01/12,CRON,CRON,S,CBOE,13987
2021/01/12,CROX,CROX,S,CBOE,333
2021/01/12,CRS,CRS,S,CBOE,21
2021/01/12,CRSP,CRSP,S,CBOE,790
2021/01/12,CRSR,CRSR,S,CBOE,883
2021/01/12,CRTO,CRTO,S,CBOE,9
2021/01/12,CRUS,CRUS,S,CBOE,18
2021/01/12,CRWD,CRWD,S,CBOE,3046
2021/01/12,CS,CS,S,CBOE,21
2021/01/12,2CSCO,CSCO,S,CBOE,9
2021/01/12,CSCO,CSCO,S,CBOE,7967
2021/01/12,CSIQ,CSIQ,S,CBOE,916
2021/01/12,CSTM,CSTM,S,CBOE,110
2021/01/12,CSX,CSX,S,CBOE,1260
2021/01/12,CTAS,CTAS,S,CBOE,28
2021/01/12,CTB,CTB,S,CBOE,25
2021/01/12,CTIC,CTIC,S,CBOE,23
2021/01/12,CTLT,CTLT,S,CBOE,31
2021/01/12,CTRN,CTRN,S,CBOE,30
2021/01/12,CTS,CTS,S,CBOE,2
2021/01/12,CTSH,CTSH,S,CBOE,173
2021/01/12,CTSO,CTSO,S,CBOE,74
2021/01/12,CTVA,CTVA,S,CBOE,259
2021/01/12,CTXS,CTXS,S,CBOE,100
2021/01/12,CUB,CUB,S,CBOE,3
2021/01/12,CUBE,CUBE,S,CBOE,5
2021/01/12,CUE,CUE,S,CBOE,3
2021/01/12,CUK,CUK,S,CBOE,1
2021/01/12,CURE,CURE,S,CBOE,16
2021/01/12,CURO,CURO,S,CBOE,46
2021/01/12,CUTR,CUTR,S,CBOE,7
2021/01/12,CVA,CVA,S,CBOE,4
2021/01/12,CVAC,CVAC,S,CBOE,43
2021/01/12,CVE,CVE,S,CBOE,112
2021/01/12,CVI,CVI,S,CBOE,25
2021/01/12,CVLT,CVLT,S,CBOE,297
2021/01/12,CVM,CVM,S,CBOE,1597
2021/01/12,CVNA,CVNA,S,CBOE,548
2021/01/12,CVS,CVS,S,CBOE,5741
2021/01/12,CVX,CVX,S,CBOE,3310
2021/01/12,CWB,CWB,S,CBOE,9
2021/01/12,CWCO,CWCO,S,CBOE,16
2021/01/12,CWEN,CWEN,S,CBOE,71
2021/01/12,CWH,CWH,S,CBOE,720
2021/01/12,CWK,CWK,S,CBOE,4
2021/01/12,CWT,CWT,S,CBOE,1
2021/01/12,CX,CX,S,CBOE,1137
2021/01/12,CXO,CXO,S,CBOE,7158
2021/01/12,CXP,CXP,S,CBOE,10
2021/01/12,CXW,CXW,S,CBOE,289
2021/01/12,CYB,CYB,S,CBOE,50
2021/01/12,CYBR,CYBR,S,CBOE,358
2021/01/12,CYH,CYH,S,CBOE,24
2021/01/12,CYRX,CYRX,S,CBOE,112
2021/01/12,CZR,CZR,S,CBOE,218
2021/01/12,D,D,S,CBOE,380
2021/01/12,DAL,DAL,S,CBOE,9525
2021/01/12,DAN,DAN,S,CBOE,22
2021/01/12,DAR,DAR,S,CBOE,22
2021/01/12,DASH,DASH,S,CBOE,7551
2021/01/12,DB,DB,S,CBOE,230
2021/01/12,DBA,DBA,S,CBOE,303
2021/01/12,DBC,DBC,S,CBOE,66
2021/01/12,DBD,DBD,S,CBOE,16
2021/01/12,DBI,DBI,S,CBOE,24
2021/01/12,DBO,DBO,S,CBOE,130
2021/01/12,DBVT,DBVT,S,CBOE,28
2021/01/12,DBX,DBX,S,CBOE,3734
2021/01/12,DCP,DCP,S,CBOE,261
2021/01/12,DD,DD,S,CBOE,637
2021/01/12,DD1,DD,S,CBOE,29
2021/01/12,DDD,DDD,S,CBOE,4813
2021/01/12,DDM,DDM,S,CBOE,16
2021/01/12,DDOG,DDOG,S,CBOE,1350
2021/01/12,DDS,DDS,S,CBOE,18
2021/01/12,DE,DE,S,CBOE,962
2021/01/12,DEA,DEA,S,CBOE,24
2021/01/12,DECK,DECK,S,CBOE,423
2021/01/12,DELL,DELL,S,CBOE,708
2021/01/12,DENN,DENN,S,CBOE,88
2021/01/12,DEO,DEO,S,CBOE,35
2021/01/12,DFEN,DFEN,S,CBOE,271
2021/01/12,DFS,DFS,S,CBOE,406
2021/01/12,DG,DG,S,CBOE,303
2021/01/12,DGLY,DGLY,S,CBOE,1012
2021/01/12,DGRO,DGRO,S,CBOE,18
2021/01/12,DGX,DGX,S,CBOE,246
2021/01/12,DHI,DHI,S,CBOE,1027
2021/01/12,DHR,DHR,S,CBOE,122
2021/01/12,DHT,DHT,S,CBOE,146
2021/01/12,DIA,DIA,S,CBOE,4602
2021/01/12,DIG,DIG,S,CBOE,26
2021/01/12,DIN,DIN,S,CBOE,43
2021/01/12,DIS,DIS,S,CBOE,7292
2021/01/12,DISCA,DISCA,S,CBOE,278
2021/01/12,DISCK,DISCK,S,CBOE,1
2021/01/12,DISH,DISH,S,CBOE,186
2021/01/12,DJP,DJP,S,CBOE,3
2021/01/12,DJX,DJX,I,CBOE,685
2021/01/12,DK,DK,S,CBOE,101
2021/01/12,DKL,DKL,S,CBOE,42
2021/01/12,DKNG,DKNG,S,CBOE,23502
2021/01/12,DKS,DKS,S,CBOE,351
